,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
1311,"{Many_Unemployed,20,CA -> Low_Noise}","['Many_Unemployed,20,CA', 'Low_Noise']","Many_Unemployed,20,CA",Low_Noise,0.10015588464536243,0.8552412645590682,0.9867576820407236
1312,"{20,Many_Unemployed,Low_Noise -> CA}","['20,Many_Unemployed,Low_Noise', 'CA']","20,Many_Unemployed,Low_Noise",CA,0.10015588464536243,0.6126340882002383,1.4535543877224333
1313,"{Many_Unemployed,CA,Low_Noise -> 20}","['Many_Unemployed,CA,Low_Noise', '20']","Many_Unemployed,CA,Low_Noise",20,0.10015588464536243,0.7514619883040935,1.0186220084460136
1314,"{20,Moderate_bank,CA -> Low_Noise}","['20,Moderate_bank,CA', 'Low_Noise']","20,Moderate_bank,CA",Low_Noise,0.11438035853468434,0.89209726443769,1.029281286217227
1315,"{Moderate_bank,CA,Low_Noise -> 20}","['Moderate_bank,CA,Low_Noise', '20']","Moderate_bank,CA,Low_Noise",20,0.11438035853468434,0.7633289986996099,1.0347079823894343
1316,"{20,Super many_Hispanic or Latino population,CA -> Low_Noise}","['20,Super many_Hispanic or Latino population,CA', 'Low_Noise']","20,Super many_Hispanic or Latino population,CA",Low_Noise,0.1034684333593141,0.8428571428571429,0.9724691675231244
1317,"{20,Super many_Hispanic or Latino population,Low_Noise -> CA}","['20,Super many_Hispanic or Latino population,Low_Noise', 'CA']","20,Super many_Hispanic or Latino population,Low_Noise",CA,0.1034684333593141,0.6124567474048442,1.4531336235236527
1318,"{Super many_Hispanic or Latino population,CA,Low_Noise -> 20}","['Super many_Hispanic or Latino population,CA,Low_Noise', '20']","Super many_Hispanic or Latino population,CA,Low_Noise",20,0.1034684333593141,0.7751824817518248,1.0507756197438893
1319,"{newmexican,20,CA -> Low_Noise}","['newmexican,20,CA', 'Low_Noise']","newmexican,20,CA",Low_Noise,0.11243180046765394,0.8742424242424242,1.00868078264661
1320,"{newmexican,CA,Low_Noise -> 20}","['newmexican,CA,Low_Noise', '20']","newmexican,CA,Low_Noise",20,0.11243180046765394,0.7652519893899206,1.0373146353801035
1321,"{Few_Graduate or professional degree,Few_High school or higher,20 -> Few_White population}","['Few_Graduate or professional degree,Few_High school or higher,20', 'Few_White population']","Few_Graduate or professional degree,Few_High school or higher,20",Few_White population,0.1112626656274357,0.7603195739014647,3.0412782956058586
1322,"{Few_Graduate or professional degree,20,Few_White population -> Few_High school or higher}","['Few_Graduate or professional degree,20,Few_White population', 'Few_High school or higher']","Few_Graduate or professional degree,20,Few_White population",Few_High school or higher,0.1112626656274357,0.8744257274119449,3.473338106097602
1323,"{Few_High school or higher,20,Few_White population -> Few_Graduate or professional degree}","['Few_High school or higher,20,Few_White population', 'Few_Graduate or professional degree']","Few_High school or higher,20,Few_White population",Few_Graduate or professional degree,0.1112626656274357,0.7811217510259917,3.1099432321686495
1324,"{Few_High school or higher,Few_Graduate or professional degree,Few_White population -> 20}","['Few_High school or higher,Few_Graduate or professional degree,Few_White population', '20']","Few_High school or higher,Few_Graduate or professional degree,Few_White population",20,0.1112626656274357,0.7854195323246218,1.0646521499973478
1325,"{Few_Graduate or professional degree,Few_High school or higher,20 -> Low_Noise}","['Few_Graduate or professional degree,Few_High school or higher,20', 'Low_Noise']","Few_Graduate or professional degree,Few_High school or higher,20",Low_Noise,0.12451286048324241,0.8508655126498003,0.9817090402245447
1326,"{Few_Graduate or professional degree,20,Low_Noise -> Few_High school or higher}","['Few_Graduate or professional degree,20,Low_Noise', 'Few_High school or higher']","Few_Graduate or professional degree,20,Low_Noise",Few_High school or higher,0.12451286048324241,0.710789766407119,2.823353778019609
1327,"{Few_High school or higher,20,Low_Noise -> Few_Graduate or professional degree}","['Few_High school or higher,20,Low_Noise', 'Few_Graduate or professional degree']","Few_High school or higher,20,Low_Noise",Few_Graduate or professional degree,0.12451286048324241,0.7370242214532873,2.934374169509907
1328,"{Few_High school or higher,Few_Graduate or professional degree,Low_Noise -> 20}","['Few_High school or higher,Few_Graduate or professional degree,Low_Noise', '20']","Few_High school or higher,Few_Graduate or professional degree,Low_Noise",20,0.12451286048324241,0.8098859315589354,1.097816851759233
1329,"{Few_Graduate or professional degree,Few_High school or higher,20 -> Super many_Hispanic or Latino population}","['Few_Graduate or professional degree,Few_High school or higher,20', 'Super many_Hispanic or Latino population']","Few_Graduate or professional degree,Few_High school or higher,20",Super many_Hispanic or Latino population,0.12178487918939984,0.8322237017310252,3.328894806924101
1330,"{Few_Graduate or professional degree,20,Super many_Hispanic or Latino population -> Few_High school or higher}","['Few_Graduate or professional degree,20,Super many_Hispanic or Latino population', 'Few_High school or higher']","Few_Graduate or professional degree,20,Super many_Hispanic or Latino population",Few_High school or higher,0.12178487918939984,0.8445945945945946,3.354844782863359
1331,"{Few_High school or higher,20,Super many_Hispanic or Latino population -> Few_Graduate or professional degree}","['Few_High school or higher,20,Super many_Hispanic or Latino population', 'Few_Graduate or professional degree']","Few_High school or higher,20,Super many_Hispanic or Latino population",Few_Graduate or professional degree,0.12178487918939984,0.9164222873900293,3.648626205496998
1332,"{Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population -> 20}","['Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population', '20']","Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population",20,0.12178487918939984,0.7971938775510204,1.080612514419397
1333,"{Few_Graduate or professional degree,20,Few_White population -> Low_Noise}","['Few_Graduate or professional degree,20,Few_White population', 'Low_Noise']","Few_Graduate or professional degree,20,Few_White population",Low_Noise,0.10872954014029618,0.8545176110260337,0.985922747253958
1334,"{Few_Graduate or professional degree,20,Low_Noise -> Few_White population}","['Few_Graduate or professional degree,20,Low_Noise', 'Few_White population']","Few_Graduate or professional degree,20,Low_Noise",Few_White population,0.10872954014029618,0.6206896551724137,2.482758620689655
1335,"{20,Few_White population,Low_Noise -> Few_Graduate or professional degree}","['20,Few_White population,Low_Noise', 'Few_Graduate or professional degree']","20,Few_White population,Low_Noise",Few_Graduate or professional degree,0.10872954014029618,0.6399082568807339,2.5477185215763587
1336,"{Few_Graduate or professional degree,Few_White population,Low_Noise -> 20}","['Few_Graduate or professional degree,Few_White population,Low_Noise', '20']","Few_Graduate or professional degree,Few_White population,Low_Noise",20,0.10872954014029618,0.8051948051948052,1.0914579345641153
1337,"{Few_Graduate or professional degree,20,Few_White population -> Super many_Hispanic or Latino population}","['Few_Graduate or professional degree,20,Few_White population', 'Super many_Hispanic or Latino population']","Few_Graduate or professional degree,20,Few_White population",Super many_Hispanic or Latino population,0.10950896336710834,0.8606431852986218,3.4425727411944873
1338,"{Few_Graduate or professional degree,20,Super many_Hispanic or Latino population -> Few_White population}","['Few_Graduate or professional degree,20,Super many_Hispanic or Latino population', 'Few_White population']","Few_Graduate or professional degree,20,Super many_Hispanic or Latino population",Few_White population,0.10950896336710834,0.7594594594594596,3.0378378378378383
1339,"{20,Super many_Hispanic or Latino population,Few_White population -> Few_Graduate or professional degree}","['20,Super many_Hispanic or Latino population,Few_White population', 'Few_Graduate or professional degree']","20,Super many_Hispanic or Latino population,Few_White population",Few_Graduate or professional degree,0.10950896336710834,0.8388059701492538,3.3396060813079678
1340,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population -> 20}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population', '20']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population",20,0.10950896336710834,0.790436005625879,1.0714520815826758
1341,"{Few_Graduate or professional degree,20,Low_Noise -> Super many_Hispanic or Latino population}","['Few_Graduate or professional degree,20,Low_Noise', 'Super many_Hispanic or Latino population']","Few_Graduate or professional degree,20,Low_Noise",Super many_Hispanic or Latino population,0.12236944660950896,0.6985539488320356,2.7942157953281423
1342,"{Few_Graduate or professional degree,20,Super many_Hispanic or Latino population -> Low_Noise}","['Few_Graduate or professional degree,20,Super many_Hispanic or Latino population', 'Low_Noise']","Few_Graduate or professional degree,20,Super many_Hispanic or Latino population",Low_Noise,0.12236944660950896,0.8486486486486488,0.9791512735757342
1343,"{20,Super many_Hispanic or Latino population,Low_Noise -> Few_Graduate or professional degree}","['20,Super many_Hispanic or Latino population,Low_Noise', 'Few_Graduate or professional degree']","20,Super many_Hispanic or Latino population,Low_Noise",Few_Graduate or professional degree,0.12236944660950896,0.7243367935409458,2.8838606861537115
1344,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise -> 20}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise', '20']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise",20,0.12236944660950896,0.8040973111395646,1.0899702590513063
1345,"{Few_High school or higher,20,Few_White population -> Low_Noise}","['Few_High school or higher,20,Few_White population', 'Low_Noise']","Few_High school or higher,20,Few_White population",Low_Noise,0.12217459080280592,0.8577291381668946,0.9896281333346454
1346,"{Few_High school or higher,20,Low_Noise -> Few_White population}","['Few_High school or higher,20,Low_Noise', 'Few_White population']","Few_High school or higher,20,Low_Noise",Few_White population,0.12217459080280592,0.7231833910034602,2.8927335640138407
1347,"{20,Few_White population,Low_Noise -> Few_High school or higher}","['20,Few_White population,Low_Noise', 'Few_High school or higher']","20,Few_White population,Low_Noise",Few_High school or higher,0.12217459080280592,0.7190366972477064,2.8561117107393414
1348,"{Few_High school or higher,Few_White population,Low_Noise -> 20}","['Few_High school or higher,Few_White population,Low_Noise', '20']","Few_High school or higher,Few_White population,Low_Noise",20,0.12217459080280592,0.7966963151207116,1.079938058425645
1349,"{Few_High school or higher,20,Few_White population -> Super many_Hispanic or Latino population}","['Few_High school or higher,20,Few_White population', 'Super many_Hispanic or Latino population']","Few_High school or higher,20,Few_White population",Super many_Hispanic or Latino population,0.11204208885424785,0.786593707250342,3.146374829001368
1350,"{Few_High school or higher,20,Super many_Hispanic or Latino population -> Few_White population}","['Few_High school or higher,20,Super many_Hispanic or Latino population', 'Few_White population']","Few_High school or higher,20,Super many_Hispanic or Latino population",Few_White population,0.11204208885424785,0.8431085043988269,3.3724340175953076
1351,"{20,Super many_Hispanic or Latino population,Few_White population -> Few_High school or higher}","['20,Super many_Hispanic or Latino population,Few_White population', 'Few_High school or higher']","20,Super many_Hispanic or Latino population,Few_White population",Few_High school or higher,0.11204208885424785,0.8582089552238806,3.4089228778707086
1352,"{Few_High school or higher,Super many_Hispanic or Latino population,Few_White population -> 20}","['Few_High school or higher,Super many_Hispanic or Latino population,Few_White population', '20']","Few_High school or higher,Super many_Hispanic or Latino population,Few_White population",20,0.11204208885424785,0.7909215955983494,1.072110308666331
1353,"{Few_High school or higher,20,Low_Noise -> Super many_Hispanic or Latino population}","['Few_High school or higher,20,Low_Noise', 'Super many_Hispanic or Latino population']","Few_High school or higher,20,Low_Noise",Super many_Hispanic or Latino population,0.11243180046765394,0.6655132641291811,2.6620530565167244
1354,"{Few_High school or higher,20,Super many_Hispanic or Latino population -> Low_Noise}","['Few_High school or higher,20,Super many_Hispanic or Latino population', 'Low_Noise']","Few_High school or higher,20,Super many_Hispanic or Latino population",Low_Noise,0.11243180046765394,0.8460410557184751,0.9761426928838162
1355,"{20,Super many_Hispanic or Latino population,Low_Noise -> Few_High school or higher}","['20,Super many_Hispanic or Latino population,Low_Noise', 'Few_High school or higher']","20,Super many_Hispanic or Latino population,Low_Noise",Few_High school or higher,0.11243180046765394,0.6655132641291811,2.643509343274735
1356,"{Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise -> 20}","['Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise', '20']","Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise",20,0.11243180046765394,0.8002773925104022,1.0847922816596365
1357,"{20,Few_White population,Low_Noise -> Super many_Hispanic or Latino population}","['20,Few_White population,Low_Noise', 'Super many_Hispanic or Latino population']","20,Few_White population,Low_Noise",Super many_Hispanic or Latino population,0.1112626656274357,0.6548165137614679,2.6192660550458715
1358,"{20,Super many_Hispanic or Latino population,Few_White population -> Low_Noise}","['20,Super many_Hispanic or Latino population,Few_White population', 'Low_Noise']","20,Super many_Hispanic or Latino population,Few_White population",Low_Noise,0.1112626656274357,0.8522388059701493,0.9832935144421777
1359,"{20,Super many_Hispanic or Latino population,Low_Noise -> Few_White population}","['20,Super many_Hispanic or Latino population,Low_Noise', 'Few_White population']","20,Super many_Hispanic or Latino population,Low_Noise",Few_White population,0.1112626656274357,0.6585928489042676,2.6343713956170705
1360,"{Super many_Hispanic or Latino population,Few_White population,Low_Noise -> 20}","['Super many_Hispanic or Latino population,Few_White population,Low_Noise', '20']","Super many_Hispanic or Latino population,Few_White population,Low_Noise",20,0.1112626656274357,0.797486033519553,1.0810085377766365
1361,"{Few_atm,20,Few_beauty_salon -> Low_Noise}","['Few_atm,20,Few_beauty_salon', 'Low_Noise']","Few_atm,20,Few_beauty_salon",Low_Noise,0.10892439594699922,0.8521341463414634,0.9831727605720302
1362,"{Few_atm,20,Low_Noise -> Few_beauty_salon}","['Few_atm,20,Low_Noise', 'Few_beauty_salon']","Few_atm,20,Low_Noise",Few_beauty_salon,0.10892439594699922,0.5927889713679746,2.2044876819278594
1363,"{20,Few_beauty_salon,Low_Noise -> Few_atm}","['20,Few_beauty_salon,Low_Noise', 'Few_atm']","20,Few_beauty_salon,Low_Noise",Few_atm,0.10892439594699922,0.6238839285714286,2.2772207122536074
1364,"{Few_atm,Few_beauty_salon,Low_Noise -> 20}","['Few_atm,Few_beauty_salon,Low_Noise', '20']","Few_atm,Few_beauty_salon,Low_Noise",20,0.10892439594699922,0.7699724517906337,1.0437133181694485
1365,"{Few_atm,20,Few_bus_station -> Low_Noise}","['Few_atm,20,Few_bus_station', 'Low_Noise']","Few_atm,20,Few_bus_station",Low_Noise,0.10853468433359315,0.867601246105919,1.0010183442031422
1366,"{Few_atm,20,Low_Noise -> Few_bus_station}","['Few_atm,20,Low_Noise', 'Few_bus_station']","Few_atm,20,Low_Noise",Few_bus_station,0.10853468433359315,0.5906680805938495,2.1242526906850987
1367,"{20,Few_bus_station,Low_Noise -> Few_atm}","['20,Few_bus_station,Low_Noise', 'Few_atm']","20,Few_bus_station,Low_Noise",Few_atm,0.10853468433359315,0.5724563206577595,2.0895062856441124
1368,"{Few_atm,Few_bus_station,Low_Noise -> 20}","['Few_atm,Few_bus_station,Low_Noise', '20']","Few_atm,Few_bus_station,Low_Noise",20,0.10853468433359315,0.7856135401974612,1.0649151316147307
1369,"{Few_atm,Few_cafe,20 -> Low_Noise}","['Few_atm,Few_cafe,20', 'Low_Noise']","Few_atm,Few_cafe,20",Low_Noise,0.11886204208885424,0.8555399719495091,0.9871023237510973
1370,"{Few_atm,20,Low_Noise -> Few_cafe}","['Few_atm,20,Low_Noise', 'Few_cafe']","Few_atm,20,Low_Noise",Few_cafe,0.11886204208885424,0.6468716861081654,2.246106558259205
1371,"{Few_cafe,20,Low_Noise -> Few_atm}","['Few_cafe,20,Low_Noise', 'Few_atm']","Few_cafe,20,Low_Noise",Few_atm,0.11886204208885424,0.6087824351297405,2.222099187116521
1372,"{Few_atm,Few_cafe,Low_Noise -> 20}","['Few_atm,Few_cafe,Low_Noise', '20']","Few_atm,Few_cafe,Low_Noise",20,0.11886204208885424,0.7942708333333333,1.0766502685331922
1373,"{Few_atm,Few_gym,20 -> Low_Noise}","['Few_atm,Few_gym,20', 'Low_Noise']","Few_atm,Few_gym,20",Low_Noise,0.10054559625876851,0.8686868686868686,1.0022709105442917
1374,"{Few_atm,20,Low_Noise -> Few_gym}","['Few_atm,20,Low_Noise', 'Few_gym']","Few_atm,20,Low_Noise",Few_gym,0.10054559625876851,0.5471898197242842,1.889756497190462
1375,"{Few_gym,20,Low_Noise -> Few_atm}","['Few_gym,20,Low_Noise', 'Few_atm']","Few_gym,20,Low_Noise",Few_atm,0.10054559625876851,0.5029239766081871,1.8357082844617472
1376,"{Few_atm,Few_gym,Low_Noise -> 20}","['Few_atm,Few_gym,Low_Noise', '20']","Few_atm,Few_gym,Low_Noise",20,0.10054559625876851,0.7962962962962963,1.079395824773532
1377,"{Few_cafe,20,Few_bar -> Low_Noise}","['Few_cafe,20,Few_bar', 'Low_Noise']","Few_cafe,20,Few_bar",Low_Noise,0.11925175370226032,0.8644067796610169,0.9973326423606876
1378,"{20,Few_bar,Low_Noise -> Few_cafe}","['20,Few_bar,Low_Noise', 'Few_cafe']","20,Few_bar,Low_Noise",Few_cafe,0.11925175370226032,0.6580645161290322,2.2849709721070317
1379,"{Few_cafe,20,Low_Noise -> Few_bar}","['Few_cafe,20,Low_Noise', 'Few_bar']","Few_cafe,20,Low_Noise",Few_bar,0.11925175370226032,0.6107784431137725,2.2485760186943184
1380,"{Few_cafe,Few_bar,Low_Noise -> 20}","['Few_cafe,Few_bar,Low_Noise', '20']","Few_cafe,Few_bar,Low_Noise",20,0.11925175370226032,0.7896774193548386,1.0704238024640864
1381,"{Few_gym,20,Few_bar -> Low_Noise}","['Few_gym,20,Few_bar', 'Low_Noise']","Few_gym,20,Few_bar",Low_Noise,0.10775526110678098,0.8848,1.0208618705035972
1382,"{20,Few_bar,Low_Noise -> Few_gym}","['20,Few_bar,Low_Noise', 'Few_gym']","20,Few_bar,Low_Noise",Few_gym,0.10775526110678098,0.5946236559139785,2.053572410599285
1383,"{Few_gym,20,Low_Noise -> Few_bar}","['Few_gym,20,Low_Noise', 'Few_bar']","Few_gym,20,Low_Noise",Few_bar,0.10775526110678098,0.5389863547758285,1.9842740119867657
1384,"{Few_gym,Few_bar,Low_Noise -> 20}","['Few_gym,Few_bar,Low_Noise', '20']","Few_gym,Few_bar,Low_Noise",20,0.10775526110678098,0.7855113636363635,1.0647766292080871
1385,"{Few_cafe,20,Few_beauty_salon -> Low_Noise}","['Few_cafe,20,Few_beauty_salon', 'Low_Noise']","Few_cafe,20,Few_beauty_salon",Low_Noise,0.10658612626656275,0.8520249221183801,0.9830467401779511
1386,"{20,Few_beauty_salon,Low_Noise -> Few_cafe}","['20,Few_beauty_salon,Low_Noise', 'Few_cafe']","20,Few_beauty_salon,Low_Noise",Few_cafe,0.10658612626656275,0.6104910714285714,2.1197836120239706
1387,"{Few_cafe,20,Low_Noise -> Few_beauty_salon}","['Few_cafe,20,Low_Noise', 'Few_beauty_salon']","Few_cafe,20,Low_Noise",Few_beauty_salon,0.10658612626656275,0.5459081836327345,2.030145506089271
1388,"{Few_cafe,Few_beauty_salon,Low_Noise -> 20}","['Few_cafe,Few_beauty_salon,Low_Noise', '20']","Few_cafe,Few_beauty_salon,Low_Noise",20,0.10658612626656275,0.7792022792022792,1.0562245369429732
1389,"{Few_gym,20,Few_beauty_salon -> Low_Noise}","['Few_gym,20,Few_beauty_salon', 'Low_Noise']","Few_gym,20,Few_beauty_salon",Low_Noise,0.1015198752922837,0.8457792207792207,0.9758405937587592
1390,"{20,Few_beauty_salon,Low_Noise -> Few_gym}","['20,Few_beauty_salon,Low_Noise', 'Few_gym']","20,Few_beauty_salon,Low_Noise",Few_gym,0.1015198752922837,0.5814732142857142,2.008156484329936
1391,"{Few_gym,20,Low_Noise -> Few_beauty_salon}","['Few_gym,20,Low_Noise', 'Few_beauty_salon']","Few_gym,20,Low_Noise",Few_beauty_salon,0.1015198752922837,0.5077972709551657,1.888417097494138
1392,"{Few_gym,Few_beauty_salon,Low_Noise -> 20}","['Few_gym,Few_beauty_salon,Low_Noise', '20']","Few_gym,Few_beauty_salon,Low_Noise",20,0.1015198752922837,0.7822822822822824,1.0603995437592904
1393,"{Few_cafe,20,Few_bus_station -> Low_Noise}","['Few_cafe,20,Few_bus_station', 'Low_Noise']","Few_cafe,20,Few_bus_station",Low_Noise,0.10580670303975058,0.8619047619047618,0.9944458718739294
1394,"{20,Few_bus_station,Low_Noise -> Few_cafe}","['20,Few_bus_station,Low_Noise', 'Few_cafe']","20,Few_bus_station,Low_Noise",Few_cafe,0.10580670303975058,0.5580678314491264,1.9377565027042738
1395,"{Few_cafe,20,Low_Noise -> Few_bus_station}","['Few_cafe,20,Low_Noise', 'Few_bus_station']","Few_cafe,20,Low_Noise",Few_bus_station,0.10580670303975058,0.5419161676646707,1.9489234565207358
1396,"{Few_cafe,Few_bus_station,Low_Noise -> 20}","['Few_cafe,Few_bus_station,Low_Noise', '20']","Few_cafe,Few_bus_station,Low_Noise",20,0.10580670303975058,0.7985294117647059,1.0824228582082596
1397,"{20,Few_school,Few_bus_station -> Low_Noise}","['20,Few_school,Few_bus_station', 'Low_Noise']","20,Few_school,Few_bus_station",Low_Noise,0.1024941543257989,0.8608837970540097,0.9932679061333584
1398,"{20,Few_bus_station,Low_Noise -> Few_school}","['20,Few_bus_station,Low_Noise', 'Few_school']","20,Few_bus_station,Low_Noise",Few_school,0.1024941543257989,0.540596094552929,2.0985924033628076
1399,"{20,Few_school,Low_Noise -> Few_bus_station}","['20,Few_school,Low_Noise', 'Few_bus_station']","20,Few_school,Low_Noise",Few_bus_station,0.1024941543257989,0.5977272727272727,2.1496400586099256
1400,"{Few_school,Few_bus_station,Low_Noise -> 20}","['Few_school,Few_bus_station,Low_Noise', '20']","Few_school,Few_bus_station,Low_Noise",20,0.1024941543257989,0.7850746268656718,1.0641846236330237
1401,"{Few_cafe,Few_gym,20 -> Low_Noise}","['Few_cafe,Few_gym,20', 'Low_Noise']","Few_cafe,Few_gym,20",Low_Noise,0.1151597817614965,0.8691176470588237,1.0027679327126535
1402,"{Few_cafe,20,Low_Noise -> Few_gym}","['Few_cafe,20,Low_Noise', 'Few_gym']","Few_cafe,20,Low_Noise",Few_gym,0.1151597817614965,0.5898203592814372,2.036983905674519
1403,"{Few_gym,20,Low_Noise -> Few_cafe}","['Few_gym,20,Low_Noise', 'Few_cafe']","Few_gym,20,Low_Noise",Few_cafe,0.1151597817614965,0.5760233918128655,2.0001028733312762
1404,"{Few_cafe,Few_gym,Low_Noise -> 20}","['Few_cafe,Few_gym,Low_Noise', '20']","Few_cafe,Few_gym,Low_Noise",20,0.1151597817614965,0.8151724137931035,1.104982785944587
1405,"{Moderate_atm,20,Low_Noise -> Moderate_bank}","['Moderate_atm,20,Low_Noise', 'Moderate_bank']","Moderate_atm,20,Low_Noise",Moderate_bank,0.1112626656274357,0.6113490364025695,1.702356622256097
1406,"{20,Moderate_bank,Moderate_atm -> Low_Noise}","['20,Moderate_bank,Moderate_atm', 'Low_Noise']","20,Moderate_bank,Moderate_atm",Low_Noise,0.1112626656274357,0.9224555735056542,1.06430800432352
1407,"{Moderate_atm,Moderate_bank,Low_Noise -> 20}","['Moderate_atm,Moderate_bank,Low_Noise', '20']","Moderate_atm,Moderate_bank,Low_Noise",20,0.1112626656274357,0.7758152173913043,1.0516333057718368
1408,"{20,Moderate_bar,Low_Noise -> Moderate_bank}","['20,Moderate_bar,Low_Noise', 'Moderate_bank']","20,Moderate_bar,Low_Noise",Moderate_bank,0.10892439594699922,0.5507389162561577,1.5335822670790022
1409,"{20,Moderate_bank,Moderate_bar -> Low_Noise}","['20,Moderate_bank,Moderate_bar', 'Low_Noise']","20,Moderate_bank,Moderate_bar",Low_Noise,0.10892439594699922,0.9148936170212766,1.055583193020052
1410,"{Moderate_bank,Moderate_bar,Low_Noise -> 20}","['Moderate_bank,Moderate_bar,Low_Noise', '20']","Moderate_bank,Moderate_bar,Low_Noise",20,0.10892439594699922,0.7742382271468145,1.0494956634224648
1411,"{Moderate_beauty_salon,20,Low_Noise -> Moderate_bank}","['Moderate_beauty_salon,20,Low_Noise', 'Moderate_bank']","Moderate_beauty_salon,20,Low_Noise",Moderate_bank,0.10268901013250195,0.5421810699588477,1.5097521709326136
1412,"{Moderate_beauty_salon,20,Moderate_bank -> Low_Noise}","['Moderate_beauty_salon,20,Moderate_bank', 'Low_Noise']","Moderate_beauty_salon,20,Moderate_bank",Low_Noise,0.10268901013250195,0.9229422066549913,1.0648694704481598
1413,"{Moderate_beauty_salon,Moderate_bank,Low_Noise -> 20}","['Moderate_beauty_salon,Moderate_bank,Low_Noise', '20']","Moderate_beauty_salon,Moderate_bank,Low_Noise",20,0.10268901013250195,0.7750000000000001,1.050528262017961
1414,"{Moderate_cafe,20,Low_Noise -> Moderate_bank}","['Moderate_cafe,20,Low_Noise', 'Moderate_bank']","Moderate_cafe,20,Low_Noise",Moderate_bank,0.10814497272018705,0.5634517766497462,1.5689823753480725
1415,"{20,Moderate_bank,Moderate_cafe -> Low_Noise}","['20,Moderate_bank,Moderate_cafe', 'Low_Noise']","20,Moderate_bank,Moderate_cafe",Low_Noise,0.10814497272018705,0.9234608985024958,1.0654679251607033
1416,"{Moderate_cafe,Moderate_bank,Low_Noise -> 20}","['Moderate_cafe,Moderate_bank,Low_Noise', '20']","Moderate_cafe,Moderate_bank,Low_Noise",20,0.10814497272018705,0.7623626373626373,1.0333980599432262
1417,"{20,Moderate_gym,Low_Noise -> Moderate_bank}","['20,Moderate_gym,Low_Noise', 'Moderate_bank']","20,Moderate_gym,Low_Noise",Moderate_bank,0.11087295401402962,0.5594886922320551,1.5579468087546973
1418,"{20,Moderate_bank,Moderate_gym -> Low_Noise}","['20,Moderate_bank,Moderate_gym', 'Low_Noise']","20,Moderate_bank,Moderate_gym",Low_Noise,0.11087295401402962,0.9031746031746032,1.042062064634007
1419,"{Moderate_bank,Moderate_gym,Low_Noise -> 20}","['Moderate_bank,Moderate_gym,Low_Noise', '20']","Moderate_bank,Moderate_gym,Low_Noise",20,0.11087295401402962,0.7773224043715847,1.0536763283769077
1420,"{20,Moderate_school,Low_Noise -> Moderate_bank}","['20,Moderate_school,Low_Noise', 'Moderate_bank']","20,Moderate_school,Low_Noise",Moderate_bank,0.10483242400623538,0.5198067632850242,1.4474488926634532
1421,"{Moderate_school,20,Moderate_bank -> Low_Noise}","['Moderate_school,20,Moderate_bank', 'Low_Noise']","Moderate_school,20,Moderate_bank",Low_Noise,0.10483242400623538,0.9389179755671903,1.0833019448315693
1422,"{Moderate_bank,Moderate_school,Low_Noise -> 20}","['Moderate_bank,Moderate_school,Low_Noise', '20']","Moderate_bank,Moderate_school,Low_Noise",20,0.10483242400623538,0.7797101449275363,1.056912959262577
1423,"{20,Moderate_bank,newmexican -> Low_Noise}","['20,Moderate_bank,newmexican', 'Low_Noise']","20,Moderate_bank,newmexican",Low_Noise,0.1024941543257989,0.902229845626072,1.040972025124326
1424,"{Moderate_bank,newmexican,Low_Noise -> 20}","['Moderate_bank,newmexican,Low_Noise', '20']","Moderate_bank,newmexican,Low_Noise",20,0.1024941543257989,0.8117283950617283,1.100314348509453
1425,"{20,Moderate_bar,Low_Noise -> Moderate_cafe}","['20,Moderate_bar,Low_Noise', 'Moderate_cafe']","20,Moderate_bar,Low_Noise",Moderate_cafe,0.1044427123928293,0.5280788177339901,1.8898887675110443
1426,"{Moderate_cafe,20,Low_Noise -> Moderate_bar}","['Moderate_cafe,20,Low_Noise', 'Moderate_bar']","Moderate_cafe,20,Low_Noise",Moderate_bar,0.1044427123928293,0.5441624365482234,1.9114590173617267
1427,"{20,Moderate_bar,Moderate_cafe -> Low_Noise}","['20,Moderate_bar,Moderate_cafe', 'Low_Noise']","20,Moderate_bar,Moderate_cafe",Low_Noise,0.1044427123928293,0.9209621993127147,1.062584983559544
1428,"{Moderate_cafe,Moderate_bar,Low_Noise -> 20}","['Moderate_cafe,Moderate_bar,Low_Noise', '20']","Moderate_cafe,Moderate_bar,Low_Noise",20,0.1044427123928293,0.7859237536656891,1.0653356322800625
1429,"{Super many_atm,20,Low_Noise -> Super many_bank}","['Super many_atm,20,Low_Noise', 'Super many_bank']","Super many_atm,20,Low_Noise",Super many_bank,0.10132501948558068,0.7482014388489209,3.155110751168991
